transaction_id,transaction_date,transaction_time,entity,transaction_type,transaction_user,type,serviceunit,amount,balance,reconciled,period,comment
1104[775].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.466268,job,acquired,zgqi,debit,cpu_hrs,24.0,99965915.0,yes,my2024,
1104[776].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.486891,job,acquired,zgqi,debit,cpu_hrs,24.0,99965891.0,yes,my2024,
1104[776].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.486891,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[777].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.508518,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[777].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.508518,job,acquired,zgqi,debit,cpu_hrs,24.0,99965867.0,yes,my2024,
1104[778].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.527947,job,acquired,zgqi,debit,cpu_hrs,24.0,99965843.0,yes,my2024,
1104[778].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.527947,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[779].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.547951,job,acquired,zgqi,debit,cpu_hrs,24.0,99965819.0,yes,my2024,
1104[779].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.547951,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[780].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.567739,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[780].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.567739,job,acquired,zgqi,debit,cpu_hrs,24.0,99965795.0,yes,my2024,
1104[781].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.586840,job,acquired,zgqi,debit,cpu_hrs,24.0,99965771.0,yes,my2024,
1104[781].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.586840,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[782].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.606549,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[782].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.606549,job,acquired,zgqi,debit,cpu_hrs,24.0,99965747.0,yes,my2024,
1104[783].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.625674,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[783].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.625674,job,acquired,zgqi,debit,cpu_hrs,24.0,99965723.0,yes,my2024,
1104[784].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.646001,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[784].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.646001,job,acquired,zgqi,debit,cpu_hrs,24.0,99965699.0,yes,my2024,
1104[785].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.665203,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[785].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.665203,job,acquired,zgqi,debit,cpu_hrs,24.0,99965675.0,yes,my2024,
1104[786].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.684441,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[786].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.684441,job,acquired,zgqi,debit,cpu_hrs,24.0,99965651.0,yes,my2024,
1104[787].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.703747,job,acquired,zgqi,debit,cpu_hrs,24.0,99965627.0,yes,my2024,
1104[787].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.703747,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[788].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.724536,job,acquired,zgqi,debit,cpu_hrs,24.0,99965603.0,yes,my2024,
1104[788].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.724536,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[789].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.744570,job,acquired,zgqi,debit,cpu_hrs,24.0,99965579.0,yes,my2024,
1104[789].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.744570,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[790].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.763746,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[790].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.763746,job,acquired,zgqi,debit,cpu_hrs,24.0,99965555.0,yes,my2024,
1104[791].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.782827,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[791].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.782827,job,acquired,zgqi,debit,cpu_hrs,24.0,99965531.0,yes,my2024,
1104[792].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.802022,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[792].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.802022,job,acquired,zgqi,debit,cpu_hrs,24.0,99965507.0,yes,my2024,
1104[793].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.822436,job,acquired,zgqi,debit,cpu_hrs,24.0,99965483.0,yes,my2024,
1104[793].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.822436,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[794].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.841806,job,acquired,zgqi,debit,cpu_hrs,24.0,99965459.0,yes,my2024,
1104[794].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.841806,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[795].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.861429,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[795].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.861429,job,acquired,zgqi,debit,cpu_hrs,24.0,99965435.0,yes,my2024,
1104[796].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.881301,job,acquired,zgqi,debit,cpu_hrs,24.0,99965411.0,yes,my2024,
1104[796].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.881301,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[797].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.900515,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[797].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.900515,job,acquired,zgqi,debit,cpu_hrs,24.0,99965387.0,yes,my2024,
1104[798].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.919229,job,acquired,zgqi,debit,cpu_hrs,24.0,99965363.0,yes,my2024,
1104[798].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.919229,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[799].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.939580,job,acquired,zgqi,debit,cpu_hrs,24.0,99965339.0,yes,my2024,
1104[799].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.939580,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[800].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.959288,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[800].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.959288,job,acquired,zgqi,debit,cpu_hrs,24.0,99965315.0,yes,my2024,
1104[801].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.984450,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[801].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:13.984450,job,acquired,zgqi,debit,cpu_hrs,24.0,99965291.0,yes,my2024,
1104[802].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.004216,job,acquired,zgqi,debit,cpu_hrs,24.0,99965267.0,yes,my2024,
1104[802].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.004216,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[803].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.025970,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[803].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.025970,job,acquired,zgqi,debit,cpu_hrs,24.0,99965243.0,yes,my2024,
1104[804].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.046095,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[804].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.046095,job,acquired,zgqi,debit,cpu_hrs,24.0,99965219.0,yes,my2024,
1104[805].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.065358,job,acquired,zgqi,debit,cpu_hrs,24.0,99965195.0,yes,my2024,
1104[805].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.065358,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[806].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.084533,job,acquired,zgqi,debit,cpu_hrs,24.0,99965171.0,yes,my2024,
1104[806].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.084533,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[807].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.103890,job,acquired,zgqi,debit,cpu_hrs,24.0,99965147.0,yes,my2024,
1104[807].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.103890,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[808].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.123028,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[808].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.123028,job,acquired,zgqi,debit,cpu_hrs,24.0,99965123.0,yes,my2024,
1104[809].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.143738,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[809].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.143738,job,acquired,zgqi,debit,cpu_hrs,24.0,99965099.0,yes,my2024,
1104[810].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.164016,job,acquired,zgqi,debit,cpu_hrs,24.0,99965075.0,yes,my2024,
1104[810].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.164016,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[811].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.186201,job,acquired,zgqi,debit,cpu_hrs,24.0,99965051.0,yes,my2024,
1104[811].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.186201,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[812].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.208916,job,acquired,zgqi,debit,cpu_hrs,24.0,99965027.0,yes,my2024,
1104[812].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:43:14.208916,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[813].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.078606,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[813].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.078606,job,acquired,zgqi,debit,cpu_hrs,24.0,99965003.0,yes,my2024,
1104[814].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.100343,job,acquired,zgqi,debit,cpu_hrs,24.0,99964979.0,yes,my2024,
1104[814].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.100343,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[815].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.120372,job,acquired,zgqi,debit,cpu_hrs,24.0,99964955.0,yes,my2024,
1104[815].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.120372,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[816].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.152839,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[816].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.152839,job,acquired,zgqi,debit,cpu_hrs,24.0,99964931.0,yes,my2024,
1104[817].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.172858,job,acquired,zgqi,debit,cpu_hrs,24.0,99964907.0,yes,my2024,
1104[817].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.172858,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[818].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.192673,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[818].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.192673,job,acquired,zgqi,debit,cpu_hrs,24.0,99964883.0,yes,my2024,
1104[819].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.212873,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[819].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.212873,job,acquired,zgqi,debit,cpu_hrs,24.0,99964859.0,yes,my2024,
1104[820].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.233279,job,acquired,zgqi,debit,cpu_hrs,24.0,99964835.0,yes,my2024,
1104[820].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.233279,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[821].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.253933,job,acquired,zgqi,debit,cpu_hrs,24.0,99964811.0,yes,my2024,
1104[821].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.253933,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[822].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.273715,job,acquired,zgqi,debit,cpu_hrs,24.0,99964787.0,yes,my2024,
1104[822].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.273715,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[823].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.293902,job,acquired,zgqi,debit,cpu_hrs,24.0,99964763.0,yes,my2024,
1104[823].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.293902,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[824].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.313999,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[824].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.313999,job,acquired,zgqi,debit,cpu_hrs,24.0,99964739.0,yes,my2024,
1104[825].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.333843,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[825].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.333843,job,acquired,zgqi,debit,cpu_hrs,24.0,99964715.0,yes,my2024,
1104[826].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.353570,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[826].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.353570,job,acquired,zgqi,debit,cpu_hrs,24.0,99964691.0,yes,my2024,
1104[827].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.375531,job,acquired,zgqi,debit,cpu_hrs,24.0,99964667.0,yes,my2024,
1104[827].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.375531,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[828].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.397742,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[828].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.397742,job,acquired,zgqi,debit,cpu_hrs,24.0,99964643.0,yes,my2024,
1104[829].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.417975,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[829].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.417975,job,acquired,zgqi,debit,cpu_hrs,24.0,99964619.0,yes,my2024,
1104[830].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.438664,job,acquired,zgqi,debit,cpu_hrs,24.0,99964595.0,yes,my2024,
1104[830].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.438664,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[831].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.459482,job,acquired,zgqi,debit,cpu_hrs,24.0,99964571.0,yes,my2024,
1104[831].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.459482,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[832].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.480452,job,acquired,zgqi,debit,cpu_hrs,24.0,99964547.0,yes,my2024,
1104[832].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.480452,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[833].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.501029,job,acquired,zgqi,debit,cpu_hrs,24.0,99964523.0,yes,my2024,
1104[833].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.501029,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[834].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.522096,job,acquired,zgqi,debit,cpu_hrs,24.0,99964499.0,yes,my2024,
1104[834].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.522096,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[835].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.543515,job,acquired,zgqi,debit,cpu_hrs,24.0,99964475.0,yes,my2024,
1104[835].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.543515,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[836].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.563672,job,acquired,zgqi,debit,cpu_hrs,24.0,99964451.0,yes,my2024,
1104[836].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.563672,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[837].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.584081,job,acquired,zgqi,debit,cpu_hrs,24.0,99964427.0,yes,my2024,
1104[837].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.584081,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[838].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.604238,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[838].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.604238,job,acquired,zgqi,debit,cpu_hrs,24.0,99964403.0,yes,my2024,
1104[839].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.624185,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[839].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.624185,job,acquired,zgqi,debit,cpu_hrs,24.0,99964379.0,yes,my2024,
1104[840].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.643799,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[840].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.643799,job,acquired,zgqi,debit,cpu_hrs,24.0,99964355.0,yes,my2024,
1104[841].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.662885,job,acquired,zgqi,debit,cpu_hrs,24.0,99964331.0,yes,my2024,
1104[841].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.662885,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[842].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.682155,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[842].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.682155,job,acquired,zgqi,debit,cpu_hrs,24.0,99964307.0,yes,my2024,
1104[843].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.702228,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[843].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.702228,job,acquired,zgqi,debit,cpu_hrs,24.0,99964283.0,yes,my2024,
1104[844].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.721832,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[844].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.721832,job,acquired,zgqi,debit,cpu_hrs,24.0,99964259.0,yes,my2024,
1104[845].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.741455,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[845].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.741455,job,acquired,zgqi,debit,cpu_hrs,24.0,99964235.0,yes,my2024,
1104[846].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.761850,job,acquired,zgqi,debit,cpu_hrs,24.0,99964211.0,yes,my2024,
1104[846].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.761850,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[847].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.781290,job,acquired,zgqi,debit,cpu_hrs,24.0,99964187.0,yes,my2024,
1104[847].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.781290,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[848].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.800889,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[848].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.800889,job,acquired,zgqi,debit,cpu_hrs,24.0,99964163.0,yes,my2024,
1104[849].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.820646,job,acquired,zgqi,debit,cpu_hrs,24.0,99964139.0,yes,my2024,
1104[849].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.820646,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[850].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.840111,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[850].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.840111,job,acquired,zgqi,debit,cpu_hrs,24.0,99964115.0,yes,my2024,
1104[851].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.859475,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[851].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.859475,job,acquired,zgqi,debit,cpu_hrs,24.0,99964091.0,yes,my2024,
1104[852].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.878790,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[852].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.878790,job,acquired,zgqi,debit,cpu_hrs,24.0,99964067.0,yes,my2024,
1104[853].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.899178,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[853].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.899178,job,acquired,zgqi,debit,cpu_hrs,24.0,99964043.0,yes,my2024,
1104[854].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.919133,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[854].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.919133,job,acquired,zgqi,debit,cpu_hrs,24.0,99964019.0,yes,my2024,
1104[855].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.938796,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[855].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.938796,job,acquired,zgqi,debit,cpu_hrs,24.0,99963995.0,yes,my2024,
1104[856].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.958612,job,acquired,zgqi,debit,cpu_hrs,24.0,99963971.0,yes,my2024,
1104[856].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.958612,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
1104[857].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.978320,job,acquired,zgqi,debit,cpu_hrs,24.0,99963947.0,yes,my2024,
1104[857].beehoon2-pbs.mbi.nus.edu.sg,2020-09-24,08:44:35.978320,job,acquired,zgqi,debit,gpu_hrs,0.0,99999874.0,yes,my2024,
